x_m,y_m,z_m,u_ms,v_ms,w_ms,speed_ms
1.000000000000000056e-01,2.699999999999999734e+00,1.145833333333333703e+00,-1.283512232677543399e-02,-1.766703080906700529e-01,2.865846089345494563e-02,1.794392529709629980e-01
1.000000000000000056e-01,2.699999999999999734e+00,1.354166666666666963e+00,-1.249232506376782813e-02,-1.920992813064679727e-01,-1.893769097386441280e-02,1.934342994491461409e-01
1.000000000000000056e-01,2.699999999999999734e+00,1.562500000000000222e+00,-1.430579180226345185e-02,-1.405464468603051242e-01,-5.106626522777089894e-02,1.502189164135440402e-01
1.000000000000000056e-01,2.699999999999999734e+00,1.770833333333333703e+00,-1.293007083439247362e-02,-1.013564618480220503e-01,-5.206964071646125181e-02,1.146802797976762683e-01
1.000000000000000056e-01,2.699999999999999734e+00,1.979166666666667185e+00,-1.132539085093071246e-02,-7.576990413402900915e-02,-4.042392394729172472e-02,8.662237861951561924e-02
1.000000000000000056e-01,2.699999999999999734e+00,2.187500000000000444e+00,-9.664538950110464557e-03,-5.935329831805877254e-02,-2.402012297801885826e-02,6.475479628745525740e-02
1.000000000000000056e-01,2.699999999999999734e+00,2.395833333333333481e+00,-6.738708984207341865e-03,-4.347165878360143704e-02,-7.631742869442568675e-03,4.464794301417475408e-02
1.000000000000000056e-01,2.899999999999999911e+00,1.041666666666666713e-01,-7.907440237862018231e-03,-4.359551848638883870e-02,6.496652492124616561e-03,4.478061340374715066e-02
1.000000000000000056e-01,2.899999999999999911e+00,3.125000000000000555e-01,-8.418977407492441931e-03,-5.007865888003491806e-02,1.878283858712072665e-02,5.414375569907022706e-02
1.000000000000000056e-01,2.899999999999999911e+00,5.208333333333333703e-01,-9.280773339979352804e-03,-6.206581259292014846e-02,2.876312759511058179e-02,6.903343650478489801e-02
1.000000000000000056e-01,2.899999999999999911e+00,7.291666666666667407e-01,-1.038045173126036190e-02,-7.979386980510776162e-02,3.395377628175937773e-02,8.733655798353447131e-02
1.000000000000000056e-01,2.899999999999999911e+00,9.375000000000001110e-01,-1.136479313739916820e-02,-1.017775221362470783e-01,3.057736626781668368e-02,1.068774899739245998e-01
1.000000000000000056e-01,2.899999999999999911e+00,1.145833333333333703e+00,-1.169731085177329148e-02,-1.220089429993169439e-01,1.528627967318477165e-02,1.235179322981906358e-01
1.000000000000000056e-01,2.899999999999999911e+00,1.354166666666666963e+00,-1.174044952730018097e-02,-1.287184699278591526e-01,-9.281052912888420811e-03,1.295855724949506182e-01
1.000000000000000056e-01,2.899999999999999911e+00,1.562500000000000222e+00,-1.157313691469037675e-02,-1.054904048928314853e-01,-2.749116371426269662e-02,1.096263066278531789e-01
1.000000000000000056e-01,2.899999999999999911e+00,1.770833333333333703e+00,-1.061860518812143654e-02,-8.270773185680647954e-02,-3.094316847772491177e-02,8.894269706096993855e-02
1.000000000000000056e-01,2.899999999999999911e+00,1.979166666666667185e+00,-9.691541072158188844e-03,-6.600851405855889809e-02,-2.576025504638417701e-02,7.151671578468252188e-02
1.000000000000000056e-01,2.899999999999999911e+00,2.187500000000000444e+00,-8.753836330197464072e-03,-5.459355878991101196e-02,-1.621178979951420907e-02,5.761864663758588939e-02
1.000000000000000056e-01,2.899999999999999911e+00,2.395833333333333481e+00,-6.644547155282704010e-03,-4.257040150013580160e-02,-5.370340616493662900e-03,4.341923132804980517e-02
1.000000000000000056e-01,3.099999999999999645e+00,1.041666666666666713e-01,-7.329052136345767104e-03,-3.869488597461856472e-02,4.269859875908782985e-03,3.961364549200064450e-02
1.000000000000000056e-01,3.099999999999999645e+00,3.125000000000000555e-01,-7.628705085146073733e-03,-4.304741006200560327e-02,1.214229554812262454e-02,4.537303158816428234e-02
1.000000000000000056e-01,3.099999999999999645e+00,5.208333333333333703e-01,-8.122136041816715307e-03,-5.086728826593676228e-02,1.801701000868687064e-02,5.457162961708957732e-02
1.000000000000000056e-01,3.099999999999999645e+00,7.291666666666667407e-01,-8.746697440668046650e-03,-6.170729310438780035e-02,2.037318950512085822e-02,6.556951722409569416e-02
1.000000000000000056e-01,3.099999999999999645e+00,9.375000000000001110e-01,-9.346181278489506042e-03,-7.403380610709109355e-02,1.750777633668359687e-02,7.664775132675508140e-02
1.000000000000000056e-01,3.099999999999999645e+00,1.145833333333333703e+00,-9.709367044837425437e-03,-8.433363591051776242e-02,8.526635391452243307e-03,8.531786135035214491e-02
1.000000000000000056e-01,3.099999999999999645e+00,1.354166666666666963e+00,-9.788769768045661041e-03,-8.724639181343266103e-02,-4.626297358190585400e-03,8.791561593528886276e-02
1.000000000000000056e-01,3.099999999999999645e+00,1.562500000000000222e+00,-9.517705276994515434e-03,-7.682523656802911494e-02,-1.507989707449155017e-02,7.886765486085296761e-02
1.000000000000000056e-01,3.099999999999999645e+00,1.770833333333333703e+00,-8.978917847135919894e-03,-6.418106253756690471e-02,-1.840233557737278036e-02,6.736820992767234006e-02
1.000000000000000056e-01,3.099999999999999645e+00,1.979166666666667185e+00,-8.471716781661833146e-03,-5.382589285712639782e-02,-1.623995096758716616e-02,5.685712562665454911e-02
1.000000000000000056e-01,3.099999999999999645e+00,2.187500000000000444e+00,-7.968172273603711664e-03,-4.636458939178543515e-02,-1.071167119991867610e-02,4.824838669578348366e-02
1.000000000000000056e-01,3.099999999999999645e+00,2.395833333333333481e+00,-6.508513381350698040e-03,-3.809407755675879581e-02,-3.667930316819798930e-03,3.881975275738655529e-02
1.000000000000000056e-01,3.299999999999999822e+00,1.041666666666666713e-01,-6.890327079583563608e-03,-3.125327445052687031e-02,2.790311912676589866e-03,3.212521769130324834e-02
1.000000000000000056e-01,3.299999999999999822e+00,3.125000000000000555e-01,-7.068093808930274446e-03,-3.398694864246715880e-02,7.849225909562882950e-03,3.559046186124720929e-02
1.000000000000000056e-01,3.299999999999999822e+00,5.208333333333333703e-01,-7.349877393569608647e-03,-3.880437158587811408e-02,1.139682205118475525e-02,4.110580864965170805e-02
1.000000000000000056e-01,3.299999999999999822e+00,7.291666666666667407e-01,-7.699969697202982931e-03,-4.517601159108691755e-02,1.250363937584860266e-02,4.750265839147463365e-02
1.000000000000000056e-01,3.299999999999999822e+00,9.375000000000001110e-01,-8.038223267676362568e-03,-5.196686667475690358e-02,1.040328893464141646e-02,5.360407340818985206e-02
1.000000000000000056e-01,3.299999999999999822e+00,1.145833333333333703e+00,-8.267049544059367275e-03,-5.722989109560389087e-02,4.999184488856263028e-03,5.803961051327131970e-02
1.000000000000000056e-01,3.299999999999999822e+00,1.354166666666666963e+00,-8.327686850329921869e-03,-5.853435009810384337e-02,-2.392554699571200309e-03,5.917216260772448916e-02
1.000000000000000056e-01,3.299999999999999822e+00,1.562500000000000222e+00,-8.176801555957428566e-03,-5.377870156644450061e-02,-8.551030338841157652e-03,5.506477045910561363e-02
1.000000000000000056e-01,3.299999999999999822e+00,1.770833333333333703e+00,-7.901395761899231499e-03,-4.700902763266064099e-02,-1.110748888413954152e-02,4.894544966864329549e-02
1.000000000000000056e-01,3.299999999999999822e+00,1.979166666666667185e+00,-7.633679712371931395e-03,-4.089484795470466755e-02,-1.026713934607134324e-02,4.284945513703922876e-02
1.000000000000000056e-01,3.299999999999999822e+00,2.187500000000000444e+00,-7.370877130167479731e-03,-3.628639391652643820e-02,-7.008746299906019016e-03,3.768494046472409265e-02
1.000000000000000056e-01,3.299999999999999822e+00,2.395833333333333481e+00,-6.380931454657332892e-03,-3.107999754217352639e-02,-2.452247074469247022e-03,3.182288561970442881e-02
1.000000000000000056e-01,3.500000000000000000e+00,1.041666666666666713e-01,-6.564380062425219375e-03,-2.227875641954593297e-02,1.876556861396611736e-03,2.330140637084979899e-02
1.000000000000000056e-01,3.500000000000000000e+00,3.125000000000000555e-01,-6.670535589566870156e-03,-2.385579623386536313e-02,5.242296510078077454e-03,2.531949311702269903e-02
1.000000000000000056e-01,3.500000000000000000e+00,5.208333333333333703e-01,-6.827620964896916229e-03,-2.659337346841129934e-02,7.500915558575241976e-03,2.846203883574713323e-02
1.000000000000000056e-01,3.500000000000000000e+00,7.291666666666667407e-01,-7.016644212101833325e-03,-3.009150162459861555e-02,8.059303128958784923e-03,3.193249337190706000e-02
1.000000000000000056e-01,3.500000000000000000e+00,9.375000000000001110e-01,-7.194777630505010471e-03,-3.364690643942667980e-02,6.560852149208688637e-03,3.502747377444916793e-02
1.000000000000000056e-01,3.500000000000000000e+00,1.145833333333333703e+00,-7.318353517621976195e-03,-3.625741853245073587e-02,3.137860592640744767e-03,3.712148792741260667e-02
1.000000000000000056e-01,3.500000000000000000e+00,1.354166666666666963e+00,-7.360516521747706778e-03,-3.685434622119209552e-02,-1.323368743783137191e-03,3.760546959805766143e-02
1.000000000000000056e-01,3.500000000000000000e+00,1.562500000000000222e+00,-7.304722159634797173e-03,-3.470334583322447902e-02,-5.149910518509351505e-03,3.583577480951809918e-02
1.000000000000000056e-01,3.500000000000000000e+00,1.770833333333333703e+00,-7.185600571531438815e-03,-3.128225403272789223e-02,-7.003454536375597686e-03,3.285210264784878958e-02
1.000000000000000056e-01,3.500000000000000000e+00,1.979166666666667185e+00,-7.059397335435029820e-03,-2.793952242035043984e-02,-6.700084120544333444e-03,2.958619832014891537e-02
1.000000000000000056e-01,3.500000000000000000e+00,2.187500000000000444e+00,-6.931216267257019926e-03,-2.532258879971537383e-02,-4.670935283942847724e-03,2.666632518532955146e-02
1.000000000000000056e-01,3.500000000000000000e+00,2.395833333333333481e+00,-6.261718265896870812e-03,-2.237443659896416748e-02,-1.648899587544960712e-03,2.329256101445995389e-02
1.000000000000000056e-01,3.699999999999999734e+00,1.041666666666666713e-01,-6.161075995598381747e-03,-1.265334047324825212e-02,1.352661787847370903e-03,1.413844321231242686e-02
1.000000000000000056e-01,3.699999999999999734e+00,3.125000000000000555e-01,-6.212127548637653984e-03,-1.341576413473720072e-02,3.760548567891330157e-03,1.525499857525110942e-02
1.000000000000000056e-01,3.699999999999999734e+00,5.208333333333333703e-01,-6.274113736200423973e-03,-1.471992518265804323e-02,5.325799693938577592e-03,1.686430677311657328e-02
1.000000000000000056e-01,3.699999999999999734e+00,7.291666666666667407e-01,-6.343000064317086927e-03,-1.634173023840465588e-02,5.640490817914007096e-03,1.841469341769468374e-02
1.000000000000000056e-01,3.699999999999999734e+00,9.375000000000001110e-01,-6.403288245247084828e-03,-1.793305007414615349e-02,4.528615237687904672e-03,1.957306162266322230e-02
1.000000000000000056e-01,3.699999999999999734e+00,1.145833333333333703e+00,-6.446675393466100648e-03,-1.906053078377612300e-02,2.172822544133759786e-03,2.023819693540643630e-02
1.000000000000000056e-01,3.699999999999999734e+00,1.354166666666666963e+00,-6.474495936121703842e-03,-1.931415700646500408e-02,-8.003338321114783233e-04,2.038617896370135962e-02
1.000000000000000056e-01,3.699999999999999734e+00,1.562500000000000222e+00,-6.486337715967808483e-03,-1.845235783738007757e-02,-3.395748239559473469e-03,1.985178059597626429e-02
1.000000000000000056e-01,3.699999999999999734e+00,1.770833333333333703e+00,-6.479444300953256242e-03,-1.697310349073048730e-02,-4.775554492968537082e-03,1.878497701014071250e-02
1.000000000000000056e-01,3.699999999999999734e+00,1.979166666666667185e+00,-6.462972932624513195e-03,-1.544069507979574027e-02,-4.683671638293947573e-03,1.738165307703570112e-02
1.000000000000000056e-01,3.699999999999999734e+00,2.187500000000000444e+00,-6.432431830437221332e-03,-1.420544653391722645e-02,-3.306512280601411197e-03,1.594063718748315456e-02
1.000000000000000056e-01,3.699999999999999734e+00,2.395833333333333481e+00,-5.992425602034322576e-03,-1.282619640469454501e-02,-1.169765938293248781e-03,1.420523956707899979e-02
1.000000000000000056e-01,3.899999999999999911e+00,1.041666666666666713e-01,-4.847877833120857460e-03,-3.895407250971361351e-03,9.921626119487804863e-04,6.297658595409397382e-03
1.000000000000000056e-01,3.899999999999999911e+00,3.125000000000000555e-01,-4.836206106740000531e-03,-4.108325559347478402e-03,2.742538494853914016e-03,6.912940460051179674e-03
1.000000000000000056e-01,3.899999999999999911e+00,5.208333333333333703e-01,-4.797803109698583340e-03,-4.467718513645627630e-03,3.844591267869364344e-03,7.600020092972297261e-03
1.000000000000000056e-01,3.899999999999999911e+00,7.291666666666667407e-01,-4.749464118925167573e-03,-4.905603791633805083e-03,4.025786989311570981e-03,7.926494739843073165e-03
1.000000000000000056e-01,3.899999999999999911e+00,9.375000000000001110e-01,-4.703591269387983297e-03,-5.324939363749709928e-03,3.215909557358755805e-03,7.798770694037965995e-03
1.000000000000000056e-01,3.899999999999999911e+00,1.145833333333333703e+00,-4.677780298165287037e-03,-5.616083402191548307e-03,1.591285697315949349e-03,7.480254772984475456e-03
1.000000000000000056e-01,3.899999999999999911e+00,1.354166666666666963e+00,-4.690624520030183854e-03,-5.683551592733759872e-03,-4.203920134232986151e-04,7.381154824289011193e-03
1.000000000000000056e-01,3.899999999999999911e+00,1.562500000000000222e+00,-4.750174635806820624e-03,-5.473480998754463867e-03,-2.208111863412453961e-03,7.576206921390903938e-03
1.000000000000000056e-01,3.899999999999999911e+00,1.770833333333333703e+00,-4.835385437472962573e-03,-5.094044515858611732e-03,-3.230972496205914389e-03,7.731068821949127479e-03
1.000000000000000056e-01,3.899999999999999911e+00,1.979166666666667185e+00,-4.924239730536735665e-03,-4.685746492803322637e-03,-3.251962938330073098e-03,7.535225283353344690e-03
1.000000000000000056e-01,3.899999999999999911e+00,2.187500000000000444e+00,-4.992161949918298702e-03,-4.350655344323548987e-03,-2.335283645018618875e-03,7.021640304230527922e-03
1.000000000000000056e-01,3.899999999999999911e+00,2.395833333333333481e+00,-4.778538488343407956e-03,-3.978369192769625612e-03,-8.335210972098378805e-04,6.273484592955628353e-03
3.000000000000000444e-01,1.000000000000000056e-01,1.041666666666666713e-01,-1.385606731814673954e-02,4.623230297708018702e-03,-6.125325846973982418e-05,1.460714249510603954e-02
3.000000000000000444e-01,1.000000000000000056e-01,3.125000000000000555e-01,-1.417733019858406079e-02,4.826949618592644639e-03,-2.888364135629027251e-04,1.497930441155113056e-02
3.000000000000000444e-01,1.000000000000000056e-01,5.208333333333333703e-01,-1.471557349719625207e-02,5.165925419516051269e-03,-7.924677017168976290e-04,1.561611007420386082e-02
3.000000000000000444e-01,1.000000000000000056e-01,7.291666666666667407e-01,-1.542262202488418193e-02,5.560083339482745253e-03,-1.634930245066782122e-03,1.647558174301200218e-02
3.000000000000000444e-01,1.000000000000000056e-01,9.375000000000001110e-01,-1.618493852459393367e-02,5.913883680176202674e-03,-2.749760618823894436e-03,1.744956843845640870e-02
3.000000000000000444e-01,1.000000000000000056e-01,1.145833333333333703e+00,-1.687590175356380034e-02,6.142344279547244830e-03,-3.969881886501470079e-03,1.839250976449916322e-02
3.000000000000000444e-01,1.000000000000000056e-01,1.354166666666666963e+00,-1.741304952486983498e-02,6.182152752574427042e-03,-5.050704081611789853e-03,1.915575417809863012e-02
3.000000000000000444e-01,1.000000000000000056e-01,1.562500000000000222e+00,-1.777012041973154155e-02,6.013767750291694816e-03,-5.696850174117248228e-03,1.960603693234683545e-02
3.000000000000000444e-01,1.000000000000000056e-01,1.770833333333333703e+00,-1.797066582539501300e-02,5.687328155236835714e-03,-5.642045113879652282e-03,1.967544675021187447e-02
3.000000000000000444e-01,1.000000000000000056e-01,1.979166666666667185e+00,-1.806329999052662741e-02,5.303393046619126090e-03,-4.750829558592267743e-03,1.941595132486382408e-02
3.000000000000000444e-01,1.000000000000000056e-01,2.187500000000000444e+00,-1.804032374977891998e-02,4.959938469190522045e-03,-3.080485530744126593e-03,1.896163657810467917e-02
3.000000000000000444e-01,1.000000000000000056e-01,2.395833333333333481e+00,-1.680510032890401503e-02,4.541303839601136018e-03,-1.035388027405429638e-03,1.743866009747882875e-02
3.000000000000000444e-01,2.999999999999999889e-01,1.041666666666666713e-01,-1.384945597829882399e-02,1.359588575505971640e-02,1.687824950291905157e-04,1.940834943755138237e-02
3.000000000000000444e-01,2.999999999999999889e-01,3.125000000000000555e-01,-1.424011610194065268e-02,1.428219706045149445e-02,3.453841550087124752e-04,2.017130014859849774e-02
3.000000000000000444e-01,2.999999999999999889e-01,5.208333333333333703e-01,-1.490511364589215161e-02,1.543290267357675175e-02,9.328803356929193707e-05,2.145566592735494854e-02
